X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
2784,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Aesthetics,Conditional Pass,2023-08-23,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use equipment not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2785,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Aesthetics,Conditional Pass,2023-08-23,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2786,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Nails,Pass,2023-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2787,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Nails,Pass,2023-08-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2788,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Nails,Conditional Pass,2023-08-23,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2789,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Nails,Conditional Pass,2023-08-23,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - fail to ensure disinfectants are used per manufacturer's instructions. Reg. Clause 11 (2)(b),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2790,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Nails,Conditional Pass,2023-08-23,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2791,10761363,PEDI N NAILS,"3590 LAKE SHORE BLVD W, UNIT-1",Nails,Conditional Pass,2023-08-23,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - fail to ensure sink has adequate counter space to prepare equipment for use and re-use. Reg. Clause 8 (3)(c),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53498, 43.5944]]}"
2792,10761417,FORMULA FIG,50 OSSINGTON AVE,Aesthetics,Pass,2024-06-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.41957, 43.64531]]}"
2793,10761455,CHEZ ROSE BEAUTY SALON INC,1214A DUFFERIN ST,Aesthetics,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43818, 43.66576]]}"
2794,10761455,CHEZ ROSE BEAUTY SALON INC,1214A DUFFERIN ST,Barbering & Hairdressing,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43818, 43.66576]]}"
2795,10761455,CHEZ ROSE BEAUTY SALON INC,1214A DUFFERIN ST,Nails,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43818, 43.66576]]}"
2796,10761590,CHRONIC INK TATTOOS,380 BATHURST ST,Micropigmentation/Microblading,Pass,2024-09-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40677, 43.65342]]}"
2797,10761590,CHRONIC INK TATTOOS,380 BATHURST ST,Tattooing,Pass,2024-09-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40677, 43.65342]]}"
2798,10761590,CHRONIC INK TATTOOS,380 BATHURST ST,Tattooing,Pass,2024-09-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40677, 43.65342]]}"
2799,10761590,CHRONIC INK TATTOOS,380 BATHURST ST,Tattooing,Conditional Pass,2024-08-30,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,"Personal service setting - furniture not of smooth, impermeable material. Reg. Para. 2 of subsec. 8 (1)",S - Significant,Ticket,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40677, 43.65342]]}"
2800,10761590,CHRONIC INK TATTOOS,380 BATHURST ST,Tattooing,Pass,2024-05-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40677, 43.65342]]}"
2801,10762509,ELEGANT NAILS & SPA,1495 BAYVIEW AVE,Aesthetics,Pass,2024-01-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3741, 43.70375]]}"
2802,10762509,ELEGANT NAILS & SPA,1495 BAYVIEW AVE,Nails,Pass,2024-01-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3741, 43.70375]]}"
2803,10654035,HAIR + CO INC.,"1100 ELLESMERE RD, UNIT-4",Aesthetics,Pass,2024-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2717, 43.76833]]}"
2804,10654035,HAIR + CO INC.,"1100 ELLESMERE RD, UNIT-4",Barbering & Hairdressing,Pass,2024-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.2717, 43.76833]]}"
2805,10652304,CHRONIC INK TATTOOS,252 EGLINTON AVE E,Body Piercing,Pass,2024-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39069, 43.7087]]}"
2806,10652304,CHRONIC INK TATTOOS,252 EGLINTON AVE E,Tattooing,Pass,2024-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39069, 43.7087]]}"
2807,10652304,CHRONIC INK TATTOOS,252 EGLINTON AVE E,Tattooing,Conditional Pass,2024-04-09,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39069, 43.7087]]}"
2808,10652304,CHRONIC INK TATTOOS,252 EGLINTON AVE E,Tattooing,Conditional Pass,2024-04-09,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39069, 43.7087]]}"
2809,10652304,CHRONIC INK TATTOOS,252 EGLINTON AVE E,Tattooing,Conditional Pass,2024-04-09,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,09 - Additional Record Requirements,Fail to keep accidental exposure records of personal service setting as required. Reg. Para. 4 of subsec. 14 (1),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39069, 43.7087]]}"
2810,10653073,POSH MEDICAL SPA,"140 CARLTON ST, UNIT-66",Aesthetics,Pass,2024-02-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3752, 43.66316]]}"
2811,10653466,NAILS FOR YOU,"2300 YONGE ST, UNIT-259",Aesthetics,Pass,2024-03-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39908, 43.70716]]}"
2812,10653466,NAILS FOR YOU,"2300 YONGE ST, UNIT-259",Aesthetics,Conditional Pass,2024-03-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39908, 43.70716]]}"
2813,10653466,NAILS FOR YOU,"2300 YONGE ST, UNIT-259",Nails,Pass,2024-03-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39908, 43.70716]]}"
2814,10653466,NAILS FOR YOU,"2300 YONGE ST, UNIT-259",Nails,Conditional Pass,2024-03-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39908, 43.70716]]}"
2815,10653466,NAILS FOR YOU,"2300 YONGE ST, UNIT-259",Nails,Conditional Pass,2024-03-08,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,09 - Additional Record Requirements,Fail to keep accidental exposure records of personal service setting as required. Reg. Para. 4 of subsec. 14 (1),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39908, 43.70716]]}"
2816,10654412,AAKRITI THREADING & WAX BAR INC.,2915 DUNDAS ST W,Aesthetics,Pass,2024-03-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46658, 43.6653]]}"
2817,10654412,AAKRITI THREADING & WAX BAR INC.,2915 DUNDAS ST W,Aesthetics,Conditional Pass,2024-03-04,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46658, 43.6653]]}"
2818,10654465,CHRISTINA G BEAUTY,2560 LAWRENCE AVE E,Aesthetics,Pass,2023-11-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26585, 43.75158]]}"
2819,10654465,CHRISTINA G BEAUTY,2560 LAWRENCE AVE E,Micropigmentation/Microblading,Pass,2023-11-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26585, 43.75158]]}"
2820,10655090,URBAN BEAUTY BAR,591 ROYAL YORK RD,Aesthetics,Pass,2024-02-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.50257, 43.62716]]}"
2821,10655221,N 15 HAIR SALON,643 BAY ST,Barbering & Hairdressing,Pass,2024-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38395, 43.65709]]}"
2822,10655221,N 15 HAIR SALON,643 BAY ST,Barbering & Hairdressing,Pass,2023-12-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38395, 43.65709]]}"
2823,10686260,BEYOND THE CHAIR INC.,346 WESTON RD,Barbering & Hairdressing,Pass,2023-11-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47493, 43.67946]]}"
2824,10685761,HAIR DANCE,"1571 SANDHURST CRCL, UNIT-197",Aesthetics,Pass,2023-09-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
2825,10685761,HAIR DANCE,"1571 SANDHURST CRCL, UNIT-197",Barbering & Hairdressing,Pass,2023-09-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
2826,10685761,HAIR DANCE,"1571 SANDHURST CRCL, UNIT-197",Barbering & Hairdressing,Conditional Pass,2023-09-07,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
2827,10685761,HAIR DANCE,"1571 SANDHURST CRCL, UNIT-197",Nails,Pass,2023-09-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
2828,10685761,HAIR DANCE,"1571 SANDHURST CRCL, UNIT-197",Nails,Conditional Pass,2023-09-07,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use equipment not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.26932, 43.80923]]}"
2829,10686005,SUSAN'S GUPITANG PINOY,"296 WILSON AVE, UNIT-1",Aesthetics,Pass,2024-04-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43538, 43.73738]]}"
2830,10686005,SUSAN'S GUPITANG PINOY,"296 WILSON AVE, UNIT-1",Barbering & Hairdressing,Pass,2024-04-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43538, 43.73738]]}"
2831,10686005,SUSAN'S GUPITANG PINOY,"296 WILSON AVE, UNIT-1",Nails,Pass,2024-04-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43538, 43.73738]]}"
2832,10686097,TOKEN TATTOO,5 SILVERTHORN AVE,Tattooing,Pass,2023-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.45997, 43.67452]]}"
2833,10686776,J . R. AND ASSOCIATES INC.,"207 COWAN AVE, UNIT-A",Barbering & Hairdressing,Pass,2024-09-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43246, 43.64094]]}"
2834,10686989,EYE THE BROWS,"170 NORTH QUEEN ST, UNIT K-22",Aesthetics,Pass,2024-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55842, 43.61917]]}"
2835,10686989,EYE THE BROWS,"170 NORTH QUEEN ST, UNIT K-22",Micropigmentation/Microblading,Pass,2024-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55842, 43.61917]]}"
